id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0479816,1,2016-03-18 18:10:56,2016-03-18 18:16:42,1,-73.96683502197266,40.7938232421875,-73.96056365966798,40.80406951904297,N,346
id3064667,1,2016-03-18 19:40:17,2016-03-18 19:54:02,4,-74.0078125,40.74043655395508,-73.98242950439453,40.73134231567383,N,825
id2918169,2,2016-03-18 18:22:10,2016-03-18 18:30:05,2,-73.96785736083984,40.7653694152832,-73.98236083984375,40.7682991027832,N,475
id0988867,2,2016-03-18 18:26:53,2016-03-18 18:40:54,1,-73.98955535888672,40.741546630859375,-74.00424194335938,40.71603393554688,N,841
id3953145,1,2016-03-18 19:18:47,2016-03-18 19:31:29,1,-74.0060043334961,40.74848937988281,-74.0113754272461,40.7148666381836,N,762
id2856698,1,2016-03-18 19:51:16,2016-03-18 20:11:44,3,-74.00618743896483,40.734188079833984,-73.97746276855469,40.77407836914063,N,1228
id2507158,1,2016-03-18 18:30:30,2016-03-18 18:57:15,1,-74.00045013427734,40.742584228515625,-73.95114135742188,40.7860107421875,N,1605
id1242266,2,2016-03-18 19:00:48,2016-03-18 19:22:44,4,-73.98560333251955,40.723106384277344,-73.99060821533203,40.74873352050781,N,1316
id3632974,1,2016-03-18 18:04:30,2016-03-18 18:14:56,2,-73.98310089111328,40.7558708190918,-73.9891128540039,40.73728942871094,N,626
id0336737,2,2016-03-18 19:21:52,2016-03-18 19:39:21,1,-73.96935272216798,40.75394821166992,-73.99280548095702,40.75851821899415,N,1049
id2720563,1,2016-03-18 19:09:55,2016-03-18 19:26:25,1,-73.9731216430664,40.755409240722656,-73.9844970703125,40.75901412963867,N,990
id0268096,2,2016-03-18 18:57:57,2016-03-18 19:03:20,1,-73.97235107421875,40.753639221191406,-73.95616912841797,40.77574920654297,N,323
id3497585,2,2016-03-18 19:43:36,2016-03-18 19:49:11,1,-73.97564697265625,40.75799179077149,-73.9642333984375,40.75611114501953,N,335
id0676117,1,2016-03-18 18:41:09,2016-03-18 18:52:23,1,-73.9637222290039,40.75862503051758,-73.9750747680664,40.761192321777344,N,674
id0021162,1,2016-03-18 18:19:37,2016-03-18 18:34:45,1,-73.99594116210938,40.726036071777344,-73.99147033691406,40.74888229370117,N,908
id0203306,1,2016-03-18 18:53:38,2016-03-18 19:09:56,1,-73.9666290283203,40.7573356628418,-73.90301513671875,40.71934127807617,N,978
id0752234,1,2016-03-18 19:00:43,2016-03-18 19:04:03,1,-73.98114013671875,40.7639274597168,-73.98416900634766,40.76079559326172,N,200
id3395487,1,2016-03-18 18:04:20,2016-03-18 18:10:47,1,-73.97803497314453,40.757301330566406,-73.97782135009766,40.75367736816406,N,387
id0409437,2,2016-03-18 18:06:10,2016-03-18 18:16:26,1,-73.96656036376955,40.80479049682617,-73.95793151855469,40.778709411621094,N,616
id3034440,1,2016-03-18 18:55:18,2016-03-18 19:10:04,1,-73.97054290771484,40.758384704589844,-73.95645141601562,40.74749755859375,N,886
id3142624,1,2016-03-18 18:45:52,2016-03-18 19:19:45,2,-73.9924545288086,40.75847244262695,-73.99491119384766,40.7262077331543,N,2033
id2870181,1,2016-03-18 18:06:52,2016-03-18 18:16:45,1,-73.97836303710938,40.756534576416016,-73.99459075927734,40.740589141845696,N,593
id0498477,1,2016-03-18 19:26:10,2016-03-18 19:35:38,1,-73.98096466064453,40.74197006225585,-73.97738647460938,40.75191879272461,N,568
id1903640,1,2016-03-18 18:45:07,2016-03-18 18:50:33,1,-73.98027038574219,40.73853302001953,-73.98075103759766,40.729888916015625,N,326
id3030744,1,2016-03-18 19:41:21,2016-03-18 19:52:55,3,-74.00254821777344,40.724952697753906,-73.98635864257811,40.73046875,N,694
id1592276,2,2016-03-18 19:01:23,2016-03-18 19:13:04,1,-73.95712280273438,40.7144889831543,-73.9316864013672,40.697021484375,N,701
id2964530,1,2016-03-18 19:06:50,2016-03-18 19:13:09,3,-73.98490142822266,40.742271423339844,-73.9981460571289,40.74193954467773,N,379
id0318104,1,2016-03-18 19:11:21,2016-03-18 19:16:19,1,-73.99633026123048,40.743255615234375,-73.99354553222656,40.73427963256836,N,298
id1066054,1,2016-03-18 19:50:53,2016-03-18 19:55:45,1,-73.97477722167969,40.75338745117188,-73.97786712646483,40.74721145629883,N,292
id0802709,1,2016-03-18 18:12:57,2016-03-18 18:18:05,1,-73.99195098876955,40.76896667480469,-73.9791488647461,40.77746963500977,N,308
id3295224,1,2016-03-18 19:48:55,2016-03-18 19:53:13,2,-73.9593276977539,40.77721405029297,-73.96558380126955,40.76841354370117,N,258
id2281339,2,2016-03-18 18:55:45,2016-03-18 19:03:47,1,-73.95647430419923,40.7672004699707,-73.94390869140625,40.77798080444336,N,482
id3755879,1,2016-03-18 19:28:43,2016-03-18 19:34:33,1,-73.99920654296875,40.72020721435547,-73.99246215820312,40.71783065795898,N,350
id2167234,1,2016-03-18 18:12:56,2016-03-18 18:31:18,1,-74.00723266601562,40.74341583251953,-73.9717788696289,40.76275634765625,N,1102
id3813842,1,2016-03-18 19:36:46,2016-03-18 19:49:09,1,-73.95010375976562,40.77204132080078,-73.97163391113281,40.76047134399415,N,743
id3932756,2,2016-03-18 19:44:01,2016-03-18 19:56:38,5,-73.97811889648438,40.786529541015625,-73.98316955566406,40.771278381347656,N,757
id1213930,1,2016-03-18 18:02:06,2016-03-18 18:23:50,1,-73.96505737304686,40.76904678344727,-73.9662857055664,40.80819320678711,N,1304
id2818105,2,2016-03-18 19:19:55,2016-03-18 19:27:31,5,-73.98933410644531,40.725345611572266,-74.0009765625,40.7293701171875,N,456
id1081783,2,2016-03-18 18:34:08,2016-03-18 19:15:14,5,-73.86376953125,40.769813537597656,-73.98889923095702,40.68896865844727,N,2466
id0609520,2,2016-03-18 19:58:20,2016-03-18 20:31:45,1,-74.01188659667969,40.70722198486328,-73.98336029052734,40.74619674682617,N,2005
id3283887,2,2016-03-18 18:02:44,2016-03-18 18:09:50,4,-73.98741912841797,40.75078582763672,-73.97857666015625,40.74831771850585,N,426
id1211155,1,2016-03-18 19:16:51,2016-03-18 19:21:06,1,-74.00382232666014,40.74307632446289,-73.9971694946289,40.73771286010742,N,255
id1992677,2,2016-03-18 19:40:45,2016-03-18 19:53:43,5,-73.97283935546875,40.75516891479492,-73.95491790771484,40.77333068847656,N,778
id0428324,2,2016-03-18 18:44:30,2016-03-18 18:59:20,2,-73.96363830566406,40.75857925415039,-73.9819107055664,40.77682113647461,N,890
id1305730,1,2016-03-18 19:08:56,2016-03-18 19:24:32,1,-73.95518493652342,40.78582382202149,-73.96546936035155,40.75849914550781,N,936
id3735467,2,2016-03-18 18:12:26,2016-03-18 18:16:28,2,-73.98918151855469,40.7529296875,-73.99259948730467,40.74531173706055,N,242
id1257823,2,2016-03-18 19:36:24,2016-03-18 19:45:00,5,-73.98758697509766,40.75005722045898,-74.0027847290039,40.733734130859375,N,516
id2583779,2,2016-03-18 18:08:02,2016-03-18 18:15:56,1,-73.9972915649414,40.72365188598633,-74.0090103149414,40.72602081298828,N,474
id2455364,2,2016-03-18 19:32:48,2016-03-18 19:44:11,1,-74.00044250488281,40.73772811889648,-73.98455810546875,40.72570037841797,N,683
id2015038,1,2016-03-18 18:21:10,2016-03-18 18:45:43,1,-73.97599029541014,40.75067138671875,-73.99556732177734,40.753013610839844,N,1473
id0825403,1,2016-03-18 18:42:49,2016-03-18 18:53:04,1,-73.98190307617188,40.77309036254883,-73.9588165283203,40.76165390014648,N,615
id0641724,1,2016-03-18 19:14:01,2016-03-18 19:21:17,2,-73.99917602539062,40.72654724121094,-73.9877395629883,40.737953186035156,N,436
id0390136,2,2016-03-18 19:32:14,2016-03-18 19:50:19,3,-73.97628784179686,40.75216674804688,-74.00467681884766,40.741981506347656,N,1085
id1347041,2,2016-03-18 18:53:05,2016-03-18 19:00:59,1,-73.98651123046875,40.74382019042969,-73.99097442626955,40.750526428222656,N,474
id0313157,1,2016-03-18 19:46:24,2016-03-18 20:12:20,1,-73.97364807128906,40.76313018798828,-73.9896469116211,40.75701522827149,N,1556
id1610442,2,2016-03-18 19:27:05,2016-03-18 19:37:46,3,-73.99665832519531,40.725318908691406,-73.9845199584961,40.74258041381836,N,641
id3647689,1,2016-03-18 19:58:44,2016-03-18 20:11:04,1,-74.01547241210938,40.71424102783203,-74.00344848632812,40.732017517089844,N,740
id3625141,1,2016-03-18 19:40:31,2016-03-18 19:50:58,1,-73.97872161865234,40.76159286499024,-73.98475646972656,40.75859069824219,N,627
id1627193,1,2016-03-18 19:05:12,2016-03-18 19:14:24,1,-73.97606658935547,40.78904724121094,-73.98252868652342,40.77426528930664,N,552
id3961242,2,2016-03-18 18:19:53,2016-03-18 18:43:04,2,-74.00029754638672,40.74270248413085,-74.0010223388672,40.72178649902344,N,1391
id1956905,1,2016-03-18 18:59:03,2016-03-18 19:15:27,3,-73.97500610351562,40.76079177856445,-73.98573303222656,40.74132537841797,N,984
id3051958,2,2016-03-18 19:31:52,2016-03-18 19:38:44,5,-73.98615264892578,40.76258087158203,-73.98110961914062,40.78087997436523,N,412
id0375828,2,2016-03-18 18:19:08,2016-03-18 18:25:52,1,-73.9789047241211,40.75784683227539,-73.97658538818358,40.749866485595696,N,404
id1729311,2,2016-03-18 18:14:56,2016-03-18 18:23:16,1,-73.98027801513672,40.78480911254883,-73.981689453125,40.76868057250977,N,500
id3122569,1,2016-03-18 19:21:10,2016-03-18 19:31:41,2,-73.99270629882812,40.71501541137695,-74.0110626220703,40.70297622680664,N,631
id1881156,1,2016-03-18 18:21:15,2016-03-18 18:23:19,1,-73.97240447998048,40.7959213256836,-73.97624969482422,40.78992462158203,N,124
id1191834,1,2016-03-18 18:56:16,2016-03-18 19:14:18,1,-73.97114562988281,40.751224517822266,-73.98290252685547,40.7603874206543,N,1082
id3317710,1,2016-03-18 19:06:42,2016-03-18 19:19:29,1,-74.01539611816406,40.7144660949707,-73.99447631835938,40.75064468383789,N,767
id1730616,1,2016-03-18 19:22:58,2016-03-18 19:27:49,2,-73.98777770996094,40.7413330078125,-73.97760772705078,40.75416946411133,N,291
id2081752,2,2016-03-18 19:39:33,2016-03-18 19:51:41,1,-73.95964050292969,40.7672004699707,-73.95964050292969,40.7672004699707,N,728
id3260746,2,2016-03-18 18:08:28,2016-03-18 18:12:11,1,-73.95997619628906,40.77000045776367,-73.9491195678711,40.7852897644043,N,223
id1862137,2,2016-03-18 19:13:31,2016-03-18 19:20:56,1,-73.9830551147461,40.74492645263672,-73.9654312133789,40.75457763671875,N,445
id0228580,1,2016-03-18 18:24:19,2016-03-18 18:28:45,1,-73.9632568359375,40.76900100708008,-73.96842956542969,40.76495742797852,N,266
id3073922,2,2016-03-18 19:08:45,2016-03-18 19:17:16,2,-73.98262023925781,40.750831604003906,-73.99424743652342,40.73545837402344,N,511
id3296970,1,2016-03-18 18:59:08,2016-03-18 19:09:22,1,-73.97409057617188,40.760032653808594,-73.95582580566406,40.77787399291992,N,614
id0005201,1,2016-03-18 19:43:42,2016-03-18 19:55:15,2,-73.96713256835938,40.75648498535156,-73.98300170898438,40.75979995727539,N,693
id1735946,1,2016-03-18 19:17:19,2016-03-18 19:19:56,1,-73.95631408691406,40.768150329589844,-73.948486328125,40.77809143066406,N,157
id0216496,1,2016-03-18 18:29:59,2016-03-18 18:46:58,1,-73.9712905883789,40.760398864746094,-73.98690795898438,40.75585174560547,N,1019
id3418597,1,2016-03-18 18:17:09,2016-03-18 18:33:18,1,-74.00908660888672,40.707481384277344,-73.95073699951173,40.71092987060547,N,969
id0524086,2,2016-03-18 19:24:53,2016-03-18 19:42:56,1,-73.98880004882812,40.73688125610352,-73.98845672607422,40.75902938842773,N,1083
id2745004,1,2016-03-18 19:31:01,2016-03-18 20:00:44,1,-73.976318359375,40.78562545776367,-73.98548126220702,40.72671508789063,N,1783
id1064357,1,2016-03-18 19:26:39,2016-03-18 19:43:36,1,-73.95472717285155,40.77395248413085,-73.921630859375,40.776458740234375,N,1017
id2226292,1,2016-03-18 18:58:13,2016-03-18 19:06:24,1,-73.98372650146483,40.78055191040039,-73.97052764892578,40.7681999206543,N,491
id1731587,1,2016-03-18 18:43:42,2016-03-18 19:03:16,1,-73.97722625732422,40.7547607421875,-74.00808715820312,40.748008728027344,N,1174
id3804589,1,2016-03-18 19:53:07,2016-03-18 20:11:42,1,-74.00592041015625,40.725730895996094,-73.97616577148438,40.75971603393555,N,1115
id2824633,1,2016-03-18 18:45:29,2016-03-18 18:57:13,1,-73.98820495605469,40.74712371826172,-73.98974609375,40.75653076171875,N,704
id2910429,2,2016-03-18 19:03:16,2016-03-18 19:14:12,3,-73.97303009033203,40.75910568237305,-73.95256805419923,40.786445617675774,N,656
id2092396,2,2016-03-18 18:13:25,2016-03-18 18:20:17,2,-73.98544311523438,40.778358459472656,-73.9762191772461,40.79078674316406,N,412
id2017356,2,2016-03-18 18:07:19,2016-03-18 18:17:09,1,-73.9795379638672,40.76448440551758,-73.9583282470703,40.78131866455078,N,590
id0701524,2,2016-03-18 18:17:15,2016-03-18 18:23:45,1,-73.98136138916014,40.780433654785156,-73.99074554443358,40.775238037109375,N,390
id1282497,2,2016-03-18 19:53:56,2016-03-18 20:03:18,1,-73.95852661132812,40.77222442626953,-73.96102142333984,40.76076126098633,N,562
id1337120,2,2016-03-18 18:31:08,2016-03-18 18:33:02,1,-73.94686126708984,40.78023147583008,-73.94078063964844,40.78889846801758,N,114
id1095992,2,2016-03-18 19:29:13,2016-03-18 19:51:30,5,-73.98551940917969,40.76802062988281,-73.99359130859375,40.74687576293945,N,1337
id2035577,2,2016-03-18 18:56:02,2016-03-18 19:05:44,1,-73.9846954345703,40.73945999145508,-73.9769287109375,40.75206756591797,N,582
id2257964,2,2016-03-18 19:59:09,2016-03-18 20:10:27,2,-73.9695053100586,40.74905395507813,-73.95635223388672,40.74737548828125,N,678
id1585393,2,2016-03-18 18:46:45,2016-03-18 18:52:52,1,-73.99585723876955,40.72283172607422,-74.0,40.72856903076172,N,367
id3912481,1,2016-03-18 18:54:50,2016-03-18 19:12:31,1,-74.0009536743164,40.720619201660156,-73.97071075439453,40.6916389465332,N,1061
id3967726,2,2016-03-18 19:05:57,2016-03-18 19:11:17,1,-73.97543334960938,40.75502014160156,-73.96601867675781,40.76169967651367,N,320
id2371127,2,2016-03-18 18:18:30,2016-03-18 18:26:56,1,-73.98502349853516,40.72409057617188,-74.00080108642578,40.72969818115234,N,506
id1890133,2,2016-03-18 18:24:24,2016-03-18 18:31:48,1,-73.98509979248048,40.73213958740234,-73.97663879394531,40.7227897644043,N,444
id3338278,2,2016-03-18 19:09:04,2016-03-18 19:33:06,5,-73.9969711303711,40.72272872924805,-73.9922332763672,40.75823974609375,N,1442
id2002970,1,2016-03-18 18:27:19,2016-03-18 18:31:12,2,-73.97638702392578,40.788665771484375,-73.97637939453125,40.78076934814453,N,233
id0963347,2,2016-03-18 18:03:15,2016-03-18 18:17:03,1,-73.99981689453125,40.74327850341797,-73.99041748046875,40.7600212097168,N,828
id3107617,2,2016-03-18 19:52:40,2016-03-18 20:03:08,6,-73.9811248779297,40.77836608886719,-73.95482635498048,40.7694206237793,N,628
id0418541,1,2016-03-18 19:59:53,2016-03-18 20:02:46,1,-73.98160552978516,40.764259338378906,-73.98471069335938,40.760833740234375,N,173
id1815556,2,2016-03-18 18:36:59,2016-03-18 18:45:09,1,-73.9627227783203,40.7994384765625,-73.94852447509766,40.801513671875,N,490
id2569723,2,2016-03-18 19:01:24,2016-03-18 19:22:49,1,-73.96814727783203,40.76263427734375,-73.93716430664062,40.79196548461913,N,1285
id2967403,2,2016-03-18 19:52:39,2016-03-18 20:04:16,4,-73.98368835449219,40.76715087890625,-73.96196746826173,40.75558853149415,N,697
id1234272,2,2016-03-18 19:37:27,2016-03-18 19:43:57,1,-73.97865295410156,40.789161682128906,-73.96898651123048,40.801849365234375,N,390
id2905499,2,2016-03-18 19:42:18,2016-03-18 20:05:54,1,-73.95732116699219,40.774578094482415,-73.93605041503906,40.84832000732422,N,1416
id1736333,1,2016-03-18 19:48:57,2016-03-18 20:03:35,1,-73.98503875732422,40.72185134887695,-73.95272064208984,40.728309631347656,N,878
id1778925,1,2016-03-18 19:11:06,2016-03-18 19:21:36,1,-73.98732757568358,40.75603866577149,-74.00434875488281,40.73747634887695,N,630
id3218827,2,2016-03-18 19:57:09,2016-03-18 20:05:40,1,-74.00298309326173,40.76033020019531,-73.99466705322266,40.74570846557617,N,511
id2744782,2,2016-03-18 19:39:19,2016-03-18 19:58:29,2,-73.99691772460938,40.71456146240234,-73.98191833496094,40.74486923217773,N,1150
id1837089,2,2016-03-18 19:54:27,2016-03-18 20:08:39,5,-73.9728775024414,40.75569534301758,-73.98884582519531,40.73107528686523,N,852
id1912854,1,2016-03-18 18:02:45,2016-03-18 18:58:51,2,-73.78998565673827,40.64384841918945,-73.98033905029298,40.78227233886719,N,3366
id2518620,2,2016-03-18 19:46:25,2016-03-18 19:54:26,2,-73.98397827148438,40.742820739746094,-73.97972869873048,40.73514938354492,N,481
id2316657,2,2016-03-18 18:37:51,2016-03-18 19:25:37,1,-73.78191375732422,40.64468383789063,-73.91458129882812,40.8302001953125,N,2866
id3234379,2,2016-03-18 18:00:30,2016-03-18 18:10:46,1,-74.00495910644531,40.748191833496094,-73.98912048339844,40.74803161621094,N,616
id0816174,1,2016-03-18 19:58:47,2016-03-18 20:15:51,1,-73.9786148071289,40.75360870361328,-73.92471313476562,40.77182388305664,N,1024
id1044357,2,2016-03-18 19:07:09,2016-03-18 19:16:37,2,-73.96204376220702,40.759708404541016,-73.95098876953125,40.78603744506836,N,568
id0328697,1,2016-03-18 18:24:04,2016-03-18 18:29:04,1,-73.98829650878906,40.72785568237305,-73.98086547851562,40.72959518432617,N,300
id3603482,2,2016-03-18 19:16:15,2016-03-18 19:21:42,1,-73.98622131347656,40.77884292602539,-73.97879791259766,40.78936767578125,N,327
id2183670,2,2016-03-18 19:34:36,2016-03-18 19:52:03,3,-73.97537994384766,40.76115798950195,-73.99092102050781,40.73440551757813,N,1047
id3519965,2,2016-03-18 19:16:48,2016-03-18 19:28:45,6,-73.9909896850586,40.76062774658203,-73.99432373046875,40.741111755371094,N,717
id3632173,2,2016-03-18 18:42:26,2016-03-18 18:52:34,1,-73.99113464355469,40.73320770263672,-74.01026153564453,40.71670913696289,N,608
id3130780,1,2016-03-18 19:05:21,2016-03-18 19:12:07,1,-73.99356842041014,40.75227355957031,-73.9837875366211,40.7755012512207,N,406
id3901338,1,2016-03-18 19:48:46,2016-03-18 19:51:35,1,-73.95587158203125,40.76796340942383,-73.95193481445312,40.776947021484375,N,169
id0169994,1,2016-03-18 19:51:09,2016-03-18 20:02:28,1,-73.99706268310547,40.74713134765625,-73.98800659179686,40.75982666015625,N,679
id3111925,2,2016-03-18 19:56:04,2016-03-18 20:11:05,1,-73.98352813720702,40.74418640136719,-73.98839569091797,40.72412872314453,N,901
id3328985,1,2016-03-18 19:35:43,2016-03-18 19:50:01,1,-73.9706039428711,40.755943298339844,-73.98490142822266,40.7602653503418,N,858
id2877579,2,2016-03-18 18:08:57,2016-03-18 18:42:49,6,-73.9872817993164,40.759521484375,-73.99640655517578,40.71634292602539,N,2032
id1284454,1,2016-03-18 18:19:43,2016-03-18 18:44:53,1,-73.97645568847656,40.764137268066406,-73.99018859863281,40.75669479370117,N,1510
id0736322,2,2016-03-18 18:36:28,2016-03-18 18:49:20,5,-73.97358703613281,40.74832153320313,-73.98876190185547,40.71058654785156,N,772
id0497773,2,2016-03-18 18:53:20,2016-03-18 18:57:57,6,-73.98955535888672,40.75225067138672,-73.97936248779298,40.7522087097168,N,277
id3905745,1,2016-03-18 19:24:16,2016-03-18 19:36:47,1,-73.99113464355469,40.717376708984375,-73.98209381103516,40.74046325683594,N,751
id3767564,1,2016-03-18 19:49:23,2016-03-18 20:00:34,1,-73.98829650878906,40.736907958984375,-73.99181365966798,40.74413299560547,N,671
id1996722,1,2016-03-18 19:31:15,2016-03-18 19:41:14,1,-74.00274658203125,40.7522087097168,-73.98754119873048,40.76621627807617,N,599
id0577247,1,2016-03-18 18:19:47,2016-03-18 18:28:33,1,-73.99112701416014,40.749675750732415,-73.98658752441406,40.74065399169922,N,526
id3937979,2,2016-03-18 18:22:19,2016-03-18 18:29:22,1,-73.95561981201173,40.779632568359375,-73.95950317382812,40.76716613769531,N,423
id0572759,2,2016-03-18 18:15:09,2016-03-18 18:22:52,1,-73.97514343261719,40.76533889770508,-73.97455596923827,40.7607536315918,N,463
id1468379,2,2016-03-18 19:18:51,2016-03-18 19:27:59,1,-74.00788116455078,40.73881149291992,-73.98853302001955,40.740230560302734,N,548
id2915436,2,2016-03-18 18:27:42,2016-03-18 18:39:58,1,-73.98666381835938,40.76227951049805,-73.96621704101562,40.78954315185547,N,736
id1070498,2,2016-03-18 19:23:19,2016-03-18 19:26:02,1,-74.0087890625,40.7114486694336,-74.00489044189453,40.718849182128906,N,163
id0021687,1,2016-03-18 19:58:04,2016-03-18 20:00:13,1,-73.96007537841797,40.770694732666016,-73.95498657226562,40.77740478515625,N,129
id3015167,1,2016-03-18 19:30:57,2016-03-18 19:35:50,1,-73.97285461425781,40.76341247558594,-73.9678192138672,40.75593566894531,N,293
id3820238,2,2016-03-18 18:02:47,2016-03-18 18:12:25,6,-73.96939086914062,40.76320266723633,-73.98131561279298,40.77444839477539,N,578
id2346601,1,2016-03-18 18:44:42,2016-03-18 19:03:38,1,-73.9609832763672,40.76086044311523,-73.99124145507811,40.750484466552734,N,1136
id1656656,2,2016-03-18 19:09:53,2016-03-18 19:23:50,1,-73.9795913696289,40.76613998413085,-73.97653198242188,40.75497055053711,N,837
id0636878,2,2016-03-18 18:58:15,2016-03-18 19:13:26,1,-73.9822998046875,40.772552490234375,-73.95427703857422,40.80578231811523,N,911
id0631161,1,2016-03-18 19:54:15,2016-03-18 20:09:27,1,-73.998046875,40.75100708007813,-73.98664093017578,40.759143829345696,N,912
id0250501,2,2016-03-18 19:46:52,2016-03-18 19:55:23,5,-73.99452209472656,40.74599838256836,-74.00975799560547,40.73255157470703,N,511
id2148628,1,2016-03-18 18:25:58,2016-03-18 18:34:22,1,-73.94483947753906,40.77937316894531,-73.94963073730467,40.784912109375,N,504
id2584836,2,2016-03-18 18:45:26,2016-03-18 18:52:03,1,-73.97440338134766,40.79106521606445,-73.96443939208984,40.80159378051758,N,397
id0900285,1,2016-03-18 19:36:50,2016-03-18 19:49:09,1,-73.98980712890625,40.73542785644531,-74.00102996826173,40.7511100769043,N,739
id0569412,2,2016-03-18 18:07:50,2016-03-18 18:16:15,2,-73.98590850830078,40.76393127441406,-73.98332977294923,40.775821685791016,N,505
id0015217,1,2016-03-18 18:23:04,2016-03-18 18:30:41,1,-74.00444030761719,40.7471923828125,-73.98892211914062,40.7498893737793,N,457
id3322523,1,2016-03-18 19:25:46,2016-03-18 19:40:04,1,-73.97364044189453,40.760566711425774,-73.98591613769531,40.77771759033203,N,858
id1318972,1,2016-03-18 18:38:10,2016-03-18 18:57:06,1,-73.95417022705078,40.78409194946289,-73.94039154052734,40.822303771972656,N,1136
id3074578,1,2016-03-18 19:56:25,2016-03-18 20:02:12,1,-73.98226928710938,40.76834106445313,-73.97492218017578,40.76189422607422,N,347
id0203960,2,2016-03-18 19:40:07,2016-03-18 19:41:53,5,-73.96643829345702,40.77000045776367,-73.96063232421875,40.778221130371094,N,106
id0449015,2,2016-03-18 18:42:02,2016-03-18 19:13:02,4,-73.96331787109375,40.76340103149415,-74.00598907470702,40.74044036865234,N,1860
id0851849,2,2016-03-18 18:34:43,2016-03-18 18:59:15,1,-73.96163177490234,40.75596618652344,-74.00825500488281,40.736236572265625,N,1472
id2240692,1,2016-03-18 18:01:38,2016-03-18 19:11:09,1,-74.00492095947266,40.74089050292969,-73.78973388671875,40.647056579589844,N,4171
id0512552,2,2016-03-18 19:20:12,2016-03-18 19:22:57,1,-73.97364807128906,40.76382064819336,-73.97624206542969,40.7599983215332,N,165
id0404597,2,2016-03-18 18:21:59,2016-03-18 18:31:48,1,-73.98335266113281,40.72759628295898,-73.99334716796875,40.71928024291992,N,589
id3646964,1,2016-03-18 18:24:03,2016-03-18 18:40:10,1,-73.96929931640625,40.7626838684082,-73.98430633544923,40.753326416015625,N,967
id2389747,2,2016-03-18 18:52:13,2016-03-18 19:13:44,2,-74.01486206054686,40.709659576416016,-73.98545837402342,40.73870849609375,N,1291
id3411250,1,2016-03-18 19:49:04,2016-03-18 20:12:26,1,-73.97990417480467,40.7463264465332,-73.99788665771484,40.71807861328125,N,1402
id2118056,2,2016-03-18 18:45:00,2016-03-18 18:50:00,1,-73.97467041015625,40.78855895996094,-73.96186828613281,40.79796981811523,N,300
id3197377,2,2016-03-18 18:59:49,2016-03-18 19:05:28,1,-73.96038818359375,40.7759017944336,-73.9656982421875,40.766109466552734,N,339
id0717053,1,2016-03-18 19:02:28,2016-03-18 19:09:16,1,-73.97837829589844,40.76226043701172,-73.98294830322266,40.771648406982415,N,408
id3560339,1,2016-03-18 19:40:57,2016-03-18 20:04:37,3,-73.99689483642578,40.72244644165039,-73.99373626708984,40.75718688964844,N,1420
id3864250,1,2016-03-18 18:38:30,2016-03-18 19:23:55,1,-73.86380767822266,40.76985931396485,-73.96812438964845,40.6800537109375,N,2725
id2890871,2,2016-03-18 18:31:08,2016-03-18 18:39:02,6,-73.99256896972656,40.743160247802734,-73.9806900024414,40.75981140136719,N,474
id1680938,2,2016-03-18 18:01:30,2016-03-18 18:08:55,1,-73.953369140625,40.78257751464844,-73.95231628417969,40.777076721191406,N,445
id3434101,2,2016-03-18 19:59:07,2016-03-18 20:14:00,1,-73.98963165283203,40.72594833374024,-74.00263214111328,40.72497940063477,N,893
id2678406,1,2016-03-18 18:33:44,2016-03-18 18:51:57,1,-73.95969390869139,40.81403350830078,-73.9827423095703,40.77220916748047,N,1093
id3295607,2,2016-03-18 18:38:31,2016-03-18 19:01:11,1,-73.99063110351562,40.75605010986328,-74.00894927978516,40.72705078125,N,1360
id1418601,2,2016-03-18 18:15:06,2016-03-18 18:24:35,1,-73.98033142089844,40.76264190673828,-73.96893310546875,40.7664794921875,N,569
id2004567,1,2016-03-18 18:54:08,2016-03-18 19:12:24,1,-73.95265960693358,40.79225540161133,-73.97698974609375,40.7591667175293,N,1096
id0787511,2,2016-03-18 19:10:29,2016-03-18 19:18:07,1,-73.98162841796875,40.779930114746094,-73.97010803222656,40.767967224121094,N,458
id2203276,1,2016-03-18 18:18:39,2016-03-18 18:49:37,1,-73.99102020263672,40.73005676269531,-73.97168731689453,40.79126739501953,N,1858
id2434508,2,2016-03-18 19:02:29,2016-03-18 19:06:32,1,-74.00841522216798,40.714500427246094,-74.01078033447266,40.72626876831055,N,243
id2658866,2,2016-03-18 19:48:28,2016-03-18 19:59:42,2,-73.9613265991211,40.768898010253906,-73.97824859619139,40.784969329833984,N,674
id3625093,2,2016-03-18 19:22:56,2016-03-18 19:36:58,1,-73.98732757568358,40.76566696166992,-73.99116516113281,40.75098037719727,N,842
id2211911,1,2016-03-18 19:07:05,2016-03-18 19:22:39,1,-73.8636016845703,40.7697868347168,-73.84507751464845,40.72390747070313,N,934
id3173919,2,2016-03-18 19:21:52,2016-03-18 19:33:17,1,-73.9714584350586,40.79492568969727,-73.94853973388672,40.8289451599121,N,685
id2711235,1,2016-03-18 18:22:48,2016-03-18 18:34:43,1,-73.96881866455078,40.75727081298828,-73.95215606689453,40.78972625732422,N,715
id1056690,2,2016-03-18 19:13:54,2016-03-18 19:40:00,2,-73.97962188720702,40.76028060913085,-73.99281311035155,40.69785690307617,N,1566
