,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
167973,-73.97042846679686,40.75247573852539,-73.97637176513672,40.74182510375977
167982,-73.98113250732422,40.763938903808594,-73.99226379394531,40.74885940551758
168016,-73.97099304199219,40.76021957397461,-73.9666290283203,40.7933349609375
168113,-73.9505386352539,40.77967071533203,-73.94204711914062,40.78697967529297
168135,-73.97147369384766,40.754432678222656,-73.96585845947266,40.75438690185547
168152,-74.00754547119139,40.72589111328125,-73.989990234375,40.7525749206543
168237,-73.94898986816406,40.7816162109375,-73.96792602539062,40.75605010986328
168299,-73.98027038574219,40.75508117675781,-73.9519805908203,40.78118896484375
168417,-73.97660064697266,40.76475524902344,-73.97660064697266,40.76475143432617
168454,-73.95730590820312,40.77443313598633,-73.9836196899414,40.77941131591797
168475,-73.94853973388672,40.78223037719727,-74.00099182128906,40.73173904418945
168649,-73.98587799072266,40.74393844604492,-73.98238372802734,40.76832962036133
168721,-73.99053955078125,40.7509880065918,-74.00054168701173,40.74749755859375
168745,-73.99653625488281,40.73345947265625,-73.99653625488281,40.73345947265625
168993,-73.98599243164062,40.76797866821289,-73.94931030273438,40.78189086914063
169009,-73.99011993408203,40.75054931640625,-74.00155639648438,40.74664306640625
169085,-73.97361755371094,40.74341583251953,-73.9610366821289,40.76091003417969
169122,-73.98358154296875,40.75004577636719,-73.98783111572266,40.72258377075195
169243,-73.97579193115234,40.75952911376953,-73.96109008789062,40.7641716003418
169344,-73.99295043945312,40.74371337890625,-73.98236846923827,40.75112915039063
169555,-73.98815155029298,40.73774337768555,-74.00115966796875,40.725887298583984
169558,-73.97232055664062,40.74974822998047,-73.97810363769531,40.73922729492188
169649,-74.0079574584961,40.723628997802734,-73.99481201171875,40.76552963256836
169841,-73.86376953125,40.769691467285156,-73.73827362060547,40.75020980834961
169916,-73.78195190429686,40.64479064941406,-73.97836303710938,40.75011825561523
169920,-73.99060821533203,40.750843048095696,-73.9830093383789,40.73897933959961
170171,-73.97093963623048,40.75933074951172,-73.99615478515625,40.73257064819336
170257,-73.9810562133789,40.75334548950195,-73.99945068359375,40.73884582519531
170714,-73.9942626953125,40.75103378295898,-73.95446014404298,40.78677749633789
170849,-73.9300765991211,40.76696395874024,-73.8914337158203,40.74645233154297
170857,-73.96980285644531,40.79984664916992,-73.99728393554686,40.75623321533203
171711,-73.9523696899414,40.77736282348633,-73.97296905517578,40.75247192382813
171768,-73.98114013671875,40.73776626586913,-73.99320220947266,40.740638732910156
172106,-73.96749877929686,40.75759887695313,-73.9798812866211,40.77801132202149
172209,-73.9852294921875,40.73866653442383,-73.99732971191406,40.74149703979492
172681,-74.00372314453125,40.732154846191406,-74.0091323852539,40.715431213378906
172715,-73.99150848388672,40.76504898071289,-73.98423767089844,40.76749038696289
172913,-73.97676849365234,40.75143051147461,-73.99092102050781,40.75035095214844
172979,-73.98786163330078,40.76485061645508,-73.99024200439453,40.74436950683594
173176,-74.00424194335938,40.707332611083984,-73.94496154785155,40.78591537475585
173185,-73.95243072509766,40.772178649902344,-73.94831085205078,40.77386093139648
173221,-73.95472717285155,40.783199310302734,-73.98206329345702,40.770450592041016
173356,-73.97595977783203,40.74465942382813,-73.98828125,40.72333908081055
173396,-74.00409698486328,40.71315002441406,-73.94981384277344,40.77625274658203
173551,-74.0032730102539,40.72700119018555,-74.0102310180664,40.731460571289055
173809,-73.99732208251955,40.74679565429688,-73.99762725830078,40.72239685058594
173827,-73.99020385742188,40.73871612548828,-73.99195861816406,40.74897766113281
174094,-73.99658203125,40.731948852539055,-74.00441741943358,40.73674011230469
174145,-73.98934936523438,40.73828125,-73.98873138427734,40.75854110717773
174530,-73.99906158447266,40.7249870300293,-74.0020523071289,40.751731872558594
174865,-74.00585174560547,40.71841812133789,-73.98990631103516,40.733848571777344
175059,-73.9832534790039,40.762001037597656,-73.98973083496094,40.77175903320313
175171,-73.98612213134766,40.722412109375,-73.95431518554686,40.7264060974121
175270,-73.86363983154298,40.77155685424805,-73.98027801513672,40.74424743652344
175413,-73.97604370117188,40.744644165039055,-73.99886322021484,40.72962188720703
175625,-73.96273040771484,40.76694107055664,-73.96340942382812,40.77088165283203
175720,-73.9869842529297,40.7790641784668,-73.97075653076173,40.79861068725585
175967,-73.98351287841797,40.73447799682617,-73.98930358886719,40.72645950317383
176040,-73.94603729248048,40.77739334106445,-73.95185852050781,40.77696228027344
176378,-73.99180603027342,40.716026306152344,-73.9664535522461,40.753318786621094
176411,-73.9905548095703,40.74033737182617,-73.94451141357422,40.7796630859375
176422,-73.99455261230467,40.75058364868164,-73.9782943725586,40.672950744628906
176444,-73.99848937988281,40.74026870727539,-73.98294830322266,40.72111892700195
176495,-73.97460174560547,40.742053985595696,-73.98439025878906,40.72563171386719
176640,-73.97798156738281,40.76292419433594,-73.9745101928711,40.788368225097656
176642,-73.99392700195312,40.76181411743164,-73.98241424560547,40.77185821533203
176708,-73.98104858398438,40.74200820922852,-73.98670959472656,40.72990036010742
176803,-73.95474243164062,40.765533447265625,-73.99637603759766,40.732383728027344
176898,-73.99657440185547,40.72351837158203,-73.9889144897461,40.74363327026367
177138,-73.99718475341797,40.719688415527344,-73.97532653808595,40.76530456542969
177183,-73.96607971191406,40.767478942871094,-73.960693359375,40.76163101196289
177185,-74.0118637084961,40.70438003540039,-73.9886703491211,40.73876190185547
177541,-73.88522338867188,40.77300643920898,-73.9921875,40.73069763183594
177611,-73.79476928710938,40.64477157592773,-73.97137451171875,40.75629806518555
177668,-73.96176147460938,40.76825714111328,-73.95579528808595,40.77875518798828
177835,-73.99199676513672,40.740421295166016,-73.99958038330078,40.743953704833984
177840,-73.96153259277344,40.77413940429688,-73.98000335693358,40.75495910644531
177977,-73.98931884765625,40.68836212158203,-74.00177001953125,40.657005310058594
178052,-73.9822769165039,40.76231002807617,-73.98429870605469,40.76007080078125
178272,-73.97930145263672,40.7501335144043,-73.98776245117188,40.75064086914063
178318,-73.98974609375,40.74142074584961,-73.9637222290039,40.71038436889648
178342,-73.97128295898438,40.75123977661133,-74.00753784179686,40.74261093139648
178415,-73.98612213134766,40.760337829589844,-73.97386932373048,40.76460266113281
178429,-73.86382293701173,40.770263671875,-73.98763275146483,40.762222290039055
178551,-73.96884155273438,40.76453018188477,-73.9704818725586,40.76472854614258
178646,-73.93688201904298,40.79812240600585,-73.93896484375,40.79413986206055
178812,-73.98390960693358,40.76092529296875,-74.00016784667969,40.748085021972656
178953,-73.94329071044923,40.81612014770508,-73.95339965820312,40.80717086791992
179106,-73.9892578125,40.73976516723633,-73.97698974609375,40.74523544311523
179594,-73.99213409423827,40.74375534057617,-73.77629852294923,40.6453857421875
179785,-73.98741149902342,40.72911834716797,-73.96366119384766,40.715492248535156
179802,-73.9843521118164,40.75993347167969,-73.97806549072266,40.74864196777344
179970,-73.77672576904298,40.64520263671875,-73.8075942993164,40.68681716918945
180058,-73.97658538818358,40.76000595092773,-73.98117828369139,40.74204635620117
180108,-73.98194122314453,40.74904251098633,-73.9915771484375,40.72700119018555
180174,-73.98877716064453,40.736488342285156,-74.00263977050781,40.72665023803711
180314,-73.9642105102539,40.76477432250977,-73.9856719970703,40.73134994506836
180379,-73.9605484008789,40.78150177001953,-73.99387359619139,40.69572067260742
180698,-73.97343444824219,40.75533676147461,-73.99089813232422,40.734073638916016
180706,-73.96856689453125,40.770164489746094,-73.98747253417969,40.755558013916016
180762,-74.00943756103516,40.71105575561523,-73.9753646850586,40.75762939453125
181466,-73.87454223632812,40.774112701416016,-73.96548461914062,40.77103805541992
181514,-73.98208618164062,40.778053283691406,-73.98756408691406,40.7793197631836
181515,-73.97614288330078,40.74833679199219,-73.96755981445312,40.757713317871094
181758,-73.99063873291014,40.75530624389648,-73.97576904296875,40.77632141113281
181945,-74.00994873046875,40.70998764038085,-74.00555419921875,40.73588180541992
181993,-73.97937774658203,40.764068603515625,-73.977783203125,40.77782440185547
182178,-73.98436737060547,40.74299621582031,-73.9508514404297,40.77155303955078
182449,-73.98079681396483,40.76952362060547,-74.0043716430664,40.74740982055664
182571,-73.97975158691406,40.73954391479492,-73.98055267333984,40.7304573059082
182696,-73.99469757080078,40.750091552734375,-73.9752426147461,40.75613784790039
182856,-73.98590850830078,40.74410629272461,-73.98108673095702,40.74728775024415
182858,-73.96498107910156,40.760345458984375,-73.9493408203125,40.77523040771485
182883,-73.9843521118164,40.740028381347656,-74.0008087158203,40.742130279541016
182903,-73.99163818359375,40.74937438964844,-73.97759246826173,40.76467514038085
183021,-73.97871398925781,40.75239562988281,-73.94844818115234,40.77642059326172
183356,-73.99655151367188,40.7426872253418,-73.98927307128906,40.74774932861328
183695,-73.98963928222656,40.73843383789063,-73.98410034179686,40.74351119995117
183758,-73.98628234863281,40.731121063232415,-73.97955322265625,40.7282600402832
183818,-73.98219299316406,40.76472854614258,-73.98410797119139,40.76033401489258
183835,-73.9885482788086,40.77423477172852,-73.9573745727539,40.7717170715332
183890,-73.9809036254883,40.75934982299805,-73.99147033691406,40.7499885559082
184021,-74.00924682617188,40.70391845703125,-73.98236846923827,40.74852752685547
184187,-73.97624969482422,40.77580642700195,-73.95680236816406,40.76812744140625
184340,-73.98229217529298,40.77204895019531,-73.97869873046875,40.785301208496094
184371,-73.99102020263672,40.75592803955078,-73.95604705810547,40.7646484375
184721,-73.99626159667969,40.73790740966797,-73.99118041992188,40.743072509765625
184727,-73.98223114013672,40.731948852539055,-73.9925765991211,40.73134994506836
184880,-73.98810577392578,40.74922561645508,-73.982177734375,40.76311874389648
184945,-73.96958923339844,40.78987884521485,-73.94996643066406,40.81169891357422
185291,-73.97461700439453,40.755279541015625,-74.01165771484375,40.707969665527344
185619,-73.9720230102539,40.762561798095696,-73.96031188964844,40.7617301940918
186248,-73.98857879638672,40.72320556640625,-73.98139953613281,40.74129867553711
186463,-73.98335266113281,40.693809509277344,-74.00416564941406,40.721866607666016
186499,-73.99979400634766,40.72331619262695,-73.9933853149414,40.71802520751953
186625,-73.9821014404297,40.76760864257813,-73.96919250488281,40.75932312011719
186705,-74.00090789794923,40.74726486206055,-73.99493408203125,40.74467086791992
186747,-73.99365234375,40.73579025268555,-73.9758071899414,40.73320007324219
187165,-73.98006439208984,40.7608757019043,-73.79169464111328,40.644493103027344
187232,-73.97862243652342,40.75042724609375,-73.95690155029298,40.7624626159668
187275,-74.00096893310547,40.75737762451172,-73.99003601074219,40.7570915222168
187410,-73.98033142089844,40.77017211914063,-73.98033142089844,40.77017211914063
187564,-73.97831726074219,40.75285339355469,-73.9671630859375,40.76022338867188
187707,-73.97163391113281,40.74656295776367,-73.9895248413086,40.72613143920898
187954,-73.9906692504883,40.755577087402344,-73.9921646118164,40.76149368286133
188014,-73.99707794189453,40.75243377685547,-74.00499725341797,40.74142074584961
188300,-73.87551116943358,40.773719787597656,-73.99781799316406,40.71841049194336
188435,-73.98967742919923,40.75180435180664,-74.0008544921875,40.74188995361328
188531,-74.01408386230467,40.71770477294922,-73.99274444580078,40.71382141113281
188758,-73.98316192626955,40.77797317504883,-73.9848403930664,40.76023483276367
188936,-73.95235443115234,40.777103424072266,-73.96588897705078,40.76189804077149
188958,-73.98876190185547,40.7221908569336,-73.99467468261719,40.7187614440918
189041,-73.86331939697266,40.769962310791016,-73.99325561523438,40.75260925292969
189093,-73.98085021972656,40.769378662109375,-73.9832763671875,40.77761840820313
189416,-73.98778533935547,40.72426223754883,-73.996337890625,40.7371482849121
189533,-73.9980926513672,40.74084091186523,-73.98716735839844,40.729488372802734
189702,-73.991455078125,40.75000762939453,-73.95664978027344,40.73433303833008
189716,-73.98374938964845,40.74388885498047,-73.98696899414062,40.722259521484375
189742,-73.97673034667969,40.75022888183594,-73.98738861083984,40.7387809753418
189807,-73.9531707763672,40.77593994140625,-73.95989990234375,40.76663208007813
189932,-74.01242828369139,40.70220947265625,-73.9693832397461,40.75611877441406
190008,-73.95526885986328,40.78263854980469,-73.95851135253906,40.77214813232422
190133,-73.99889373779298,40.729774475097656,-73.98529815673827,40.72765350341797
190335,-73.98666381835938,40.70243835449219,-73.9569320678711,40.71643829345703
190368,-74.00850677490234,40.73277282714844,-73.95841979980467,40.7644157409668
190982,-73.9700698852539,40.78440856933594,-73.98037719726562,40.77389907836913
190991,-73.95665740966798,40.775215148925774,-73.78858184814453,40.6474838256836
191530,-73.98353576660156,40.76534652709961,-73.9902801513672,40.77451705932617
191562,-73.97386932373048,40.76395797729492,-73.98956298828125,40.75244903564453
191581,-73.96038055419923,40.77642059326172,-73.97782135009766,40.79204940795898
192425,-73.98956298828125,40.729835510253906,-74.0115509033203,40.708152770996094
192546,-73.9520263671875,40.77817916870117,-73.96688842773438,40.757301330566406
192732,-73.99049377441406,40.775352478027344,-73.97789764404298,40.787200927734375
193515,-73.9795913696289,40.76155853271485,-73.98217010498048,40.77228927612305
193562,-74.00289154052734,40.76039123535156,-73.97451782226562,40.75630569458008
193565,-73.94303131103516,40.79924392700195,-73.93890380859375,40.82683944702149
193633,-73.99114990234375,40.74525833129883,-73.97355651855469,40.79133987426758
193647,-73.98236846923827,40.76891326904297,-73.91146850585938,40.88448715209961
193664,-73.97230529785155,40.75357055664063,-73.96736907958984,40.76032257080078
193672,-73.95133972167969,40.77024841308594,-73.98621368408203,40.74340057373047
193982,-73.99038696289062,40.75152969360352,-73.97869110107422,40.75271987915039
193997,-74.00918579101562,40.716651916503906,-74.00376892089844,40.7481575012207
194105,-73.99008178710938,40.71942901611328,-73.98524475097656,40.72354507446289
194165,-74.00215911865234,40.740272521972656,-73.78892517089844,40.64158630371094
194179,-73.99485778808595,40.74494552612305,-74.00321197509766,40.73254776000977
194332,-73.95447540283203,40.71683883666992,-73.96414947509766,40.77355575561523
194404,-74.00164794921875,40.74620819091797,-74.00695037841797,40.7330207824707
194434,-73.98507690429686,40.74135208129883,-73.99024200439453,40.74631881713867
194664,-73.99195098876955,40.724708557128906,-73.99546813964845,40.723304748535156
194780,-73.99251556396483,40.758785247802734,-74.00228881835938,40.76101684570313
194786,-73.9659423828125,40.762149810791016,-73.94722747802734,40.7717170715332
195148,-73.98571014404298,40.75756072998047,-73.9914779663086,40.75001907348633
195222,-73.9735107421875,40.79282760620117,-73.95555877685547,40.82310485839844
195713,-73.9978256225586,40.75141143798828,-73.97421264648438,40.73151397705078
195940,-73.96713256835938,40.75891876220703,-73.97164916992188,40.750484466552734
196205,-73.86345672607422,40.769718170166016,-73.988525390625,40.73918914794922
196352,-73.9859390258789,40.72270965576172,-73.97333526611328,40.75021743774415
196516,-73.95207977294923,40.77378845214844,-73.99830627441406,40.72968292236328
196543,-73.97713470458984,40.76078414916992,-73.98006439208984,40.76633834838867
196732,-73.97789764404298,40.75243377685547,-73.98756408691406,40.74878692626953
196807,-73.993896484375,40.72026824951172,-73.98450469970702,40.72729110717773
196907,-73.94799041748048,40.78300476074219,-73.988525390625,40.762413024902344
196979,-73.97775268554686,40.75410842895508,-73.99073791503906,40.75102233886719
197236,-73.7818603515625,40.64478302001953,-73.6290283203125,40.66312026977539
197275,-73.97654724121094,40.75252914428711,-73.97061920166014,40.75093078613281
197297,-73.99270629882812,40.74058532714844,-73.98617553710938,40.73066711425781
197581,-73.96253204345702,40.75879669189453,-73.96172332763672,40.77943420410156
197653,-73.97579193115234,40.752174377441406,-73.91120147705078,40.76173782348633
197704,-74.00776672363281,40.72343826293945,-73.97438049316406,40.77900695800781
197858,-73.99761962890625,40.72456359863281,-73.78180694580078,40.64442443847656
197868,-73.97891235351562,40.75835037231445,-73.9708251953125,40.7649803161621
198038,-74.00281524658203,40.76059341430664,-74.01432037353516,40.71397018432617
198095,-73.99445343017578,40.733001708984375,-73.98890686035155,40.74499130249024
198352,-73.97920227050781,40.76131057739258,-74.00987243652342,40.70209884643555
198409,-73.79005432128906,40.66260147094727,-73.95758819580078,40.66576385498047
198445,-73.98213958740234,40.748435974121094,-73.98277282714845,40.7686882019043
198446,-73.95646667480467,40.76707077026367,-73.96610260009766,40.76483154296875
198508,-73.98664093017578,40.758262634277344,-73.99496459960938,40.75517654418945
199409,-73.96952819824219,40.753578186035156,-73.99147033691406,40.75003051757813
199684,-73.98211669921875,40.77009963989258,-73.92618560791014,40.86756134033203
199732,-73.98937225341797,40.75905990600585,-74.00846862792969,40.74762725830078
200020,-73.95491790771484,40.76526260375977,-73.98821258544923,40.72319412231445
200155,-74.0062026977539,40.712059020996094,-73.9869613647461,40.72912979125977
200175,-73.98657989501955,40.74274063110352,-73.97891235351562,40.752418518066406
200347,-74.00901794433594,40.72209167480469,-73.99411010742188,40.72275161743164
200475,-73.99895477294923,40.73442840576172,-73.99185943603516,40.75426864624024
200622,-73.9803237915039,40.7537498474121,-73.98523712158203,40.7476921081543
200873,-73.99581909179686,40.76456832885742,-73.99476623535155,40.75543975830078
200912,-73.98948669433594,40.73835372924805,-74.00757598876955,40.739418029785156
201024,-73.974609375,40.742149353027344,-73.99085235595702,40.75090026855469
201135,-73.98692321777342,40.73933029174805,-73.99822235107422,40.72269821166992
201482,-73.95848846435547,40.77131652832031,-73.95709228515625,40.783241271972656
201883,-73.98070526123048,40.7379150390625,-74.0002670288086,40.727699279785156
202233,-73.78215789794923,40.64466094970703,-73.95478057861328,40.72053146362305
202674,-73.99188995361328,40.74924087524415,-74.00508880615234,40.729400634765625
203227,-73.9697036743164,40.76018142700195,-73.97904205322266,40.76213836669922
203234,-74.00888061523438,40.716041564941406,-73.997802734375,40.72057342529297
203388,-73.9771957397461,40.7543830871582,-73.98909759521484,40.729225158691406
203720,-73.9515380859375,40.778358459472656,-73.95899200439453,40.768028259277344
203951,-73.97676849365234,40.758602142333984,-73.96778106689453,40.76276016235352
204375,-73.98501586914062,40.71907806396485,-73.89344787597656,40.7531852722168
204387,-73.8626937866211,40.768856048583984,-73.98482513427734,40.74934768676758
204457,-73.9932632446289,40.75246810913085,-73.9901351928711,40.75690841674805
204737,-73.96228790283203,40.76496887207031,-73.96943664550781,40.763580322265625
204761,-73.99298858642578,40.73711013793945,-73.93600463867188,40.85379028320313
205235,-73.80089569091797,40.64617919921875,-73.80194854736328,40.6471061706543
205568,-74.01087951660156,40.70287704467773,-74.01632690429686,40.67578125
205673,-74.00234985351562,40.75515365600585,-74.0058364868164,40.74128341674805
205796,-74.00772094726562,40.74313735961913,-73.9811248779297,40.77259063720703
205822,-73.97537231445312,40.74922561645508,-73.97164916992188,40.74452590942383
205848,-73.987060546875,40.739173889160156,-73.95242309570312,40.77839279174805
205927,-74.0003890991211,40.72871780395508,-74.00780487060547,40.74309539794922
205972,-73.78939819335938,40.6433982849121,-73.8006134033203,40.66889953613281
205991,-74.00283813476562,40.76047134399415,-74.01360321044923,40.71543884277344
206139,-73.96329498291014,40.777591705322266,-73.95669555664062,40.77231979370117
206339,-73.98136901855469,40.78118515014648,-73.97763061523438,40.7652702331543
206510,-73.9898452758789,40.73695755004883,-73.99635314941406,40.762474060058594
206603,-73.95085906982422,40.77907180786133,-73.9615478515625,40.76190948486328
206801,-73.97383880615234,40.757667541503906,-73.99677276611328,40.72530746459961
206837,-73.99243927001955,40.74339294433594,-74.01576232910156,40.7154426574707
206973,-73.98374938964845,40.759761810302734,-73.99336242675781,40.72181701660156
207007,-73.95436096191406,40.76420974731445,-73.96540069580078,40.76325988769531
207055,-73.99430084228516,40.69038391113281,-73.96096038818358,40.71696853637695
207237,-73.97305297851562,40.75434112548828,-73.99147033691406,40.75529098510742
207309,-73.97268676757811,40.754783630371094,-73.9918441772461,40.73356628417969
207335,-74.00518035888672,40.7428092956543,-74.01171875,40.713958740234375
207482,-73.98233032226562,40.77224731445313,-73.9746551513672,40.79051971435547
207803,-73.98213958740234,40.74914169311523,-73.96121215820312,40.768287658691406
207961,-73.98169708251955,40.75877380371094,-73.99336242675781,40.75241470336913
208035,-73.98623657226562,40.76068878173828,-73.99147033691406,40.74997329711913
208231,-74.01421356201173,40.71274185180664,-73.98640441894531,40.75913619995117
208369,-73.97710418701173,40.76448822021485,-73.99193572998048,40.74502944946289
208848,-74.00533294677734,40.73963165283203,-74.00676727294923,40.73311233520508
209097,-73.99322509765625,40.73402786254883,-73.99957275390625,40.73937606811523
209798,-73.95751953125,40.77962112426758,-73.9764633178711,40.78818893432617
210251,-73.96357727050781,40.75729370117188,-73.98678588867188,40.75006484985352
210419,-73.97714233398438,40.76409149169922,-73.97763061523438,40.78677749633789
210559,-74.00251770019531,40.730445861816406,-73.99295806884766,40.74266052246094
210908,-73.98603820800781,40.77737045288085,-73.98275756835938,40.776611328125
211076,-73.96620178222656,40.758148193359375,-74.01000213623048,40.715007781982415
211134,-74.00458526611328,40.741714477539055,-74.01145935058594,40.70824813842773
211207,-73.99980163574219,40.743465423583984,-74.00666046142578,40.73633193969727
211517,-74.0105972290039,40.71767807006836,-74.00879669189453,40.711185455322266
211680,-73.97711181640625,40.75055694580078,-73.97615814208984,40.728816986083984
212099,-73.9960708618164,40.73293685913085,-73.98524475097656,40.75347137451172
212169,-74.0051498413086,40.7194938659668,-73.9542007446289,40.72027206420898
212196,-73.99970245361328,40.76126098632813,-73.98965454101562,40.756996154785156
212200,-73.97315216064453,40.752891540527344,-73.98206329345702,40.748390197753906
212335,-73.97779846191406,40.75339889526367,-73.97835540771484,40.75338363647461
212392,-73.98173522949219,40.73278045654297,-73.96501922607422,40.76381301879883
212425,-73.97335052490234,40.76377868652344,-73.98686218261719,40.745418548583984
212572,-73.97895812988281,40.75282669067383,-73.9742202758789,40.74336242675781
212748,-73.97348022460938,40.76362991333008,-73.9916458129883,40.72999954223633
212749,-74.0075912475586,40.74322891235352,-74.00689697265625,40.70769500732422
212790,-73.98052215576173,40.76007461547852,-73.97591400146483,40.78644180297852
213163,-73.96444702148438,40.76735305786133,-73.96049499511719,40.80080795288085
213248,-73.9776611328125,40.761096954345696,-74.00200653076173,40.75175094604492
213294,-73.99235534667969,40.74856567382813,-73.9698486328125,40.76526260375977
213338,-73.97828674316406,40.75228118896485,-73.99878692626955,40.73969650268555
213431,-73.98058319091797,40.774810791015625,-73.9681167602539,40.78683090209961
213988,-73.98658752441406,40.7299690246582,-73.97528839111328,40.73312759399415
214071,-73.96441650390625,40.76445007324219,-73.9518051147461,40.781837463378906
214296,-73.99800109863281,40.7514877319336,-73.93382263183594,40.85647964477539
214329,-73.95608520507811,40.763755798339844,-73.99079132080078,40.75090026855469
214388,-73.98656463623048,40.76652526855469,-73.97611236572266,40.759090423583984
214406,-73.99018859863281,40.73155975341797,-73.97821807861328,40.75149154663085
214608,-73.98429870605469,40.74557876586913,-73.99891662597656,40.76118087768555
214697,-73.98033142089844,40.78221893310547,-74.00440979003906,40.73093032836913
214720,-73.9916458129883,40.75022888183594,-73.96026611328125,40.76967239379883
215221,-73.98133850097656,40.76776123046875,-73.97761535644531,40.76476669311523
215692,-73.9679183959961,40.75088119506836,-73.95733642578125,40.76593017578125
215818,-73.96228790283203,40.779109954833984,-73.97148132324219,40.78194046020508
215869,-73.98017120361328,40.77557373046875,-73.9789047241211,40.76376724243164
215899,-73.97381591796875,40.75098037719727,-73.86475372314453,40.77021408081055
215940,-73.95867919921875,40.783218383789055,-73.95867919921875,40.783218383789055
216530,-73.97247314453125,40.74661636352539,-73.97537994384766,40.75213623046875
216562,-74.00638580322266,40.7331428527832,-74.0076446533203,40.740814208984375
216722,-74.0172348022461,40.70842361450195,-73.99591827392578,40.69065475463867
216757,-73.9969711303711,40.752662658691406,-73.99611663818358,40.72543716430664
217118,-73.9875259399414,40.729286193847656,-73.9718246459961,40.74884033203125
217172,-74.00689697265625,40.74880599975585,-73.98835754394531,40.74861145019531
217338,-73.97879791259766,40.766788482666016,-73.97085571289062,40.79844665527344
217396,-73.9874496459961,40.74128341674805,-73.98287200927734,40.74585723876953
217445,-73.98249053955078,40.72315216064453,-73.98686981201173,40.7391014099121
217512,-73.98898315429686,40.73004150390625,-73.99958038330078,40.7359504699707
217542,-73.98303985595702,40.74522018432617,-73.99947357177734,40.728679656982415
218007,-73.9884033203125,40.72749328613281,-73.97916412353516,40.72363662719727
218027,-73.97444915771484,40.7424201965332,-73.96054077148438,40.7647705078125
218042,-73.99114990234375,40.74981689453125,-73.95574188232422,40.77789306640625
218044,-73.97967529296875,40.78144836425781,-73.96896362304686,40.79112243652344
218434,-74.00701141357422,40.70764541625977,-73.98370361328125,40.721534729003906
218449,-73.99815368652342,40.740814208984375,-73.99759674072266,40.73006057739258
218518,-73.99275970458984,40.689884185791016,-74.00172424316406,40.68705368041992
218680,-73.95420837402342,40.77896118164063,-73.9498291015625,40.64377975463867
218751,-73.7768020629883,40.645286560058594,-73.94078826904298,40.722572326660156
219294,-73.86759185791014,40.77077102661133,-73.8414077758789,40.781639099121094
219511,-73.98681640625,40.74290084838867,-73.97087860107422,40.76240158081055
219569,-73.97028350830078,40.7581787109375,-73.98558044433594,40.72330093383789
219626,-73.78195953369139,40.64468002319336,-73.95857238769531,40.6755485534668
219880,-73.98979187011719,40.73030090332031,-73.94776916503906,40.71125411987305
220095,-73.8853759765625,40.772987365722656,-73.99203491210938,40.76422882080078
220662,-74.00979614257811,40.708091735839844,-74.00704193115234,40.70415115356445
220737,-74.0000457763672,40.72171020507813,-73.98766326904298,40.73245239257813
220811,-73.99073028564453,40.74937057495117,-74.00623321533203,40.70838928222656
221155,-73.96829223632812,40.751731872558594,-73.96104431152342,40.77257537841797
221394,-73.97683715820312,40.75693130493164,-73.97627258300781,40.78823852539063
221437,-73.98063659667969,40.75973892211913,-73.99065399169923,40.74680709838867
221462,-73.97765350341797,40.748985290527344,-73.98451232910156,40.74300003051758
221863,-73.95390319824219,40.775215148925774,-73.95818328857422,40.77968978881836
221869,-73.98233795166014,40.74013137817383,-73.9805908203125,40.75085830688477
221984,-73.98332977294923,40.767578125,-73.9984359741211,40.7436408996582
222071,-73.99247741699219,40.76866149902344,-73.98078155517578,40.76599884033203
222082,-73.97161102294923,40.754478454589844,-73.96561431884766,40.75784301757813
222323,-73.98998260498048,40.738426208496094,-74.00663757324219,40.74391174316406
222456,-73.97469329833984,40.76192855834961,-73.98507690429686,40.74858856201172
222458,-73.87446594238281,40.77404022216797,-73.96866607666014,40.79897689819336
222534,-73.97554779052734,40.751548767089844,-73.97221374511719,40.74607849121094
222536,-73.97380828857422,40.760520935058594,-73.99092102050781,40.75582885742188
222544,-73.98848724365234,40.7640495300293,-73.97885131835938,40.75606155395508
222748,-73.97872924804686,40.75613021850585,-73.98666381835938,40.73408126831055
223044,-74.00739288330078,40.70486068725585,-73.994873046875,40.750091552734375
223046,-73.98892211914062,40.75356674194336,-73.99620056152342,40.7432975769043
223364,-73.97236633300781,40.749759674072266,-73.9998779296875,40.73040390014648
223408,-73.87091827392578,40.77373123168945,-73.78282165527344,40.64881134033203
223482,-73.98245239257811,40.76336669921875,-73.96499633789062,40.80269241333008
223650,-73.99215698242188,40.731361389160156,-73.99215698242188,40.731361389160156
223939,-74.00434875488281,40.72552490234375,-73.98329162597656,40.75596618652344
224056,-73.96961212158203,40.76362991333008,-73.98381805419923,40.76964950561523
224081,-73.96810913085938,40.800106048583984,-73.94160461425781,40.81787109375
224215,-73.9813461303711,40.75012588500977,-73.84590911865234,40.85591125488281
224375,-74.00285339355469,40.74794387817383,-73.99845123291014,40.7402458190918
224578,-73.87306213378906,40.77421188354492,-73.74346923828125,40.63969039916992
224873,-73.9745101928711,40.78743362426758,-73.9578857421875,40.778972625732415
224943,-73.98329162597656,40.75623321533203,-73.98265838623048,40.77074813842773
225498,-73.98119354248048,40.747459411621094,-74.01031494140625,40.71929168701172
225581,-73.98389434814453,40.74638748168945,-73.97905731201173,40.75185012817383
225911,-73.96497344970702,40.76884078979492,-73.9839859008789,40.77950668334961
225945,-73.96613311767578,40.805118560791016,-73.95720672607422,40.80187606811523
